steamid,appid,playtime_forever,playtime_2weeks,X1pPlayerName,rank,games,n,sample_weights
76561198855977860,389730,382.7,NA,Potemkin,15,1,4444,0.12241075363596297
76561198855977860,1778820,117.3,18.483333333333334,Potemkin,15,1,4444,0.12241075363596297
76561198048764774,389730,46.333333333333336,NA,BEBE,13,1,2221,0.06117783164389599
76561198048764774,1778820,74.48333333333333,16.3,BEBE,13,1,2221,0.06117783164389599
76561198068921308,389730,107.45,NA,Carloooo,13,1,2221,0.06117783164389599
76561198068921308,1778820,62.583333333333336,10.833333333333334,Carloooo,13,1,2221,0.06117783164389599
76561198095227819,389730,2379.5666666666666,NA,[LS] Carrot_Man,26,3,112,0.003085059497576025
76561198095227819,1778820,235.68333333333334,68.05,[LS] Carrot_Man,26,3,112,0.003085059497576025
76561199500271964,1778820,94.33333333333333,34.766666666666666,ViperWave,22,4,567,0.015618113706478625
76561198942298435,389730,36.28333333333333,NA,Reverence,15,1,4444,0.12241075363596297
76561198942298435,1778820,127.55,35.53333333333333,Reverence,15,1,4444,0.12241075363596297
76561198046710527,389730,3311.35,NA,dimmy,27,1,54,0.001487439400617012
76561198046710527,1778820,221.96666666666667,58.78333333333333,dimmy,27,1,54,0.001487439400617012
76561199062509188,389730,898.7833333333333,0.5333333333333333,DUGI,18,1,2268,0.0624724548259145
76561199062509188,1778820,20.583333333333332,19.583333333333332,DUGI,18,1,2268,0.0624724548259145
76561198175093930,389730,0,NA,hello,22,3,567,0.015618113706478625
76561198175093930,1778820,0,NA,hello,22,3,567,0.015618113706478625
76561197998649423,389730,0,NA,FraudioSerafino,19,1,1439,0.03963750550903482
76561197998649423,1778820,0,NA,FraudioSerafino,19,1,1439,0.03963750550903482
76561198849867390,389730,35.46666666666667,1.3666666666666667,graveyard,3,1,607,0.016719920669898632
76561198849867390,1778820,29.966666666666665,14.15,graveyard,3,1,607,0.016719920669898632
76561198242646642,389730,595.0666666666667,NA,StoneCandy,16,1,2622,0.07222344645218158
76561198242646642,1778820,45.56666666666667,19.316666666666666,StoneCandy,16,1,2622,0.07222344645218158
76561198399809108,389730,315.25,NA,Reinra,8,1,1153,0.031759585720581754
76561198399809108,1778820,78.98333333333333,37.266666666666666,Reinra,8,1,1153,0.031759585720581754
76561198258770781,1778820,19.933333333333334,19.933333333333334,haippa,0,1,1460,0.04021595416483032
76561198184396726,1778820,43.28333333333333,11.05,Karz,12,2,2534,0.06979947113265755
76561197961314453,389730,15.866666666666667,NA,Pokles,1,1,370,0.010191714411635081
76561197961314453,1778820,27.15,6.733333333333333,Pokles,1,1,370,0.010191714411635081
76561198121621191,389730,41.016666666666666,NA,Nines,8,1,1153,0.031759585720581754
76561198121621191,1778820,22.666666666666668,4.816666666666666,Nines,8,1,1153,0.031759585720581754
