steamid,appid,playtime_forever,playtime_2weeks,1pPlayerName,rank,games,n,sample_weights
76561198062807601,389730,21.05,NA,Guahattema,3,3,620,0.017261540174842698
76561198062807601,1778820,4.55,4.55,Guahattema,3,3,620,0.017261540174842698
76561198119711837,389730,101.95,NA,JackVo,3,1,620,0.017261540174842698
76561198119711837,1778820,17.166666666666668,2.433333333333333,JackVo,3,1,620,0.017261540174842698
76561198045786215,389730,0,NA,Mr.Enderson3,3,1,620,0.017261540174842698
76561198045786215,1778820,0,NA,Mr.Enderson3,3,1,620,0.017261540174842698
76561199105236157,1778820,3.966666666666667,3.966666666666667,Soviet,3,1,620,0.017261540174842698
76561198244846782,389730,0.7333333333333333,NA,Kyo:),3,1,620,0.017261540174842698
76561198244846782,1778820,12.85,12.85,Kyo:),3,1,620,0.017261540174842698
76561198156079592,389730,22.566666666666666,NA,Pablamo,3,1,620,0.017261540174842698
76561198156079592,1778820,16.733333333333334,7.816666666666666,Pablamo,3,1,620,0.017261540174842698
76561199388310663,1778820,32.38333333333333,28.383333333333333,Sidknee,3,1,620,0.017261540174842698
76561198070744752,389730,30.366666666666667,NA,Karolis,3,1,620,0.017261540174842698
76561198070744752,1778820,2.45,2.45,Karolis,3,1,620,0.017261540174842698
76561198371299994,1778820,23.183333333333334,11.983333333333333,Stone,3,1,620,0.017261540174842698
76561198272274228,1778820,0,NA,Defiant,3,1,620,0.017261540174842698
76561198106119857,389730,407.3666666666667,NA,전설용짱,3,1,620,0.017261540174842698
76561198106119857,1778820,19.783333333333335,14.366666666666667,전설용짱,3,1,620,0.017261540174842698
76561198115566785,1778820,25.183333333333334,4.833333333333333,alphanerdd,3,1,620,0.017261540174842698
76561198043331983,389730,14.416666666666666,NA,RageFame,3,1,620,0.017261540174842698
76561198043331983,1778820,31.8,3.2333333333333334,RageFame,3,1,620,0.017261540174842698
76561197964754824,1778820,47.95,47.95,solaire,4,1,670,0.01865359986636227
76561198409195460,389730,411.23333333333335,0.15,KRCHO,4,2,670,0.01865359986636227
76561198409195460,1778820,6.333333333333333,6.333333333333333,KRCHO,4,2,670,0.01865359986636227
76561198419864456,1778820,36.96666666666667,34.38333333333333,bargo,4,1,670,0.01865359986636227
76561199074238769,1778820,41.15,14.333333333333334,Rumba,4,1,670,0.01865359986636227
76561198148791976,389730,125.3,NA,Elliott,4,1,670,0.01865359986636227
76561198148791976,1778820,68.43333333333334,21.033333333333335,Elliott,4,1,670,0.01865359986636227
76561198409195460,389730,411.23333333333335,0.15,KRCHO,4,2,670,0.01865359986636227
76561198409195460,1778820,6.333333333333333,6.333333333333333,KRCHO,4,2,670,0.01865359986636227
76561199111089222,1778820,36.93333333333333,36.93333333333333,현역전략가,4,2,670,0.01865359986636227
76561198114317129,1778820,12.083333333333334,12.083333333333334,Freezipop,4,2,670,0.01865359986636227
76561199611055625,1778820,126.88333333333334,23.6,KLF_YT,4,3,670,0.01865359986636227
76561198264185333,1778820,33.266666666666666,6.116666666666666,Unfaithfully,5,1,673,0.018737123447853443
76561198859796817,1778820,23.966666666666665,2.8666666666666667,GrandC0ckwizard,5,1,673,0.018737123447853443
76561198118277702,389730,45.03333333333333,0.016666666666666666,Gnm_OMG,5,1,673,0.018737123447853443
76561198118277702,1778820,14.516666666666667,14.516666666666667,Gnm_OMG,5,1,673,0.018737123447853443
76561198030662117,389730,0.45,NA,Black Reggie,5,2,673,0.018737123447853443
76561198030662117,1778820,32.3,32.3,Black Reggie,5,2,673,0.018737123447853443
76561198154082286,389730,13.483333333333333,NA,Slumber,5,2,673,0.018737123447853443
76561198154082286,1778820,10.15,10.15,Slumber,5,2,673,0.018737123447853443
76561198302943474,1778820,39.266666666666666,12.533333333333333,theMattex,5,1,673,0.018737123447853443
76561198431487708,389730,178.13333333333333,0.18333333333333332,철권초보,5,1,673,0.018737123447853443
76561198431487708,1778820,20.9,1,철권초보,5,1,673,0.018737123447853443
76561198447278845,389730,538.7833333333333,0.06666666666666667,nomozike,5,1,673,0.018737123447853443
76561198447278845,1778820,13.05,13.05,nomozike,5,1,673,0.018737123447853443
76561198977186281,1778820,28.483333333333334,28.483333333333334,Hanma,5,1,673,0.018737123447853443
76561198118169954,389730,997.55,NA,Owlcass,5,1,673,0.018737123447853443
76561198118169954,1778820,73.05,16.616666666666667,Owlcass,5,1,673,0.018737123447853443
76561198196059190,1778820,103.18333333333334,86.96666666666667,WoturMalone,5,1,673,0.018737123447853443
76561198080085118,389730,367.6166666666667,NA,ROGER Jr.,5,2,673,0.018737123447853443
76561198080085118,1778820,47.233333333333334,3.5166666666666666,ROGER Jr.,5,2,673,0.018737123447853443
76561198859796817,1778820,23.966666666666665,2.8666666666666667,GrandC0ckwizard,5,1,673,0.018737123447853443
76561199249301648,1778820,49.233333333333334,14.666666666666666,FWNOVA,5,1,673,0.018737123447853443
76561198118892116,389730,14.45,NA,BigBoy,5,1,673,0.018737123447853443
76561198118892116,1778820,22.683333333333334,13.816666666666666,BigBoy,5,1,673,0.018737123447853443
76561198048338994,1778820,223.6,183.28333333333333,Droglog,5,7,673,0.018737123447853443
76561198857993051,1778820,10.666666666666666,2.9833333333333334,Red Zerostar,5,1,673,0.018737123447853443
76561198118277702,389730,45.03333333333333,0.016666666666666666,Gnm_OMG,5,1,673,0.018737123447853443
76561198118277702,1778820,14.516666666666667,14.516666666666667,Gnm_OMG,5,1,673,0.018737123447853443
76561199559538884,1778820,60.61666666666667,47.21666666666667,Nait,5,1,673,0.018737123447853443
76561198041951432,389730,130.68333333333334,NA,ryanxb100,5,2,673,0.018737123447853443
76561198041951432,1778820,13.8,13.8,ryanxb100,5,2,673,0.018737123447853443
76561198136985546,389730,76.73333333333333,NA,도가니탕,5,2,673,0.018737123447853443
76561198136985546,1778820,16.033333333333335,15.966666666666667,도가니탕,5,2,673,0.018737123447853443
76561198158134580,1778820,59.95,22.216666666666665,El Judgement,6,1,1020,0.028398017706999276
76561198085761273,389730,45.68333333333333,NA,NWTO,6,1,1020,0.028398017706999276
76561198085761273,1778820,43.266666666666666,26.116666666666667,NWTO,6,1,1020,0.028398017706999276
76561198027142170,1778820,0,NA,yuiop,6,1,1020,0.028398017706999276
76561198861013646,389730,0,NA,ZNYX,6,1,1020,0.028398017706999276
76561198861013646,1778820,0,NA,ZNYX,6,1,1020,0.028398017706999276
76561198041226997,1778820,33.983333333333334,11.15,Telesto,6,1,1020,0.028398017706999276
76561198249976982,389730,19.833333333333332,NA,Cepshin,6,1,1020,0.028398017706999276
76561198249976982,1778820,30.55,11.966666666666667,Cepshin,6,1,1020,0.028398017706999276
76561198973177769,389730,0,NA,atakin,6,1,1020,0.028398017706999276
76561198796713943,389730,42.81666666666667,NA,Yahilo,6,1,1020,0.028398017706999276
76561198796713943,1778820,40.05,40.05,Yahilo,6,1,1020,0.028398017706999276
76561198215287367,1778820,22.15,3.9166666666666665,ttvTonytheshino,6,1,1020,0.028398017706999276
76561198886812143,389730,96.41666666666667,NA,박화랑이,6,1,1020,0.028398017706999276
76561198886812143,1778820,80.05,48.43333333333333,박화랑이,6,1,1020,0.028398017706999276
76561198800120655,389730,263.81666666666666,NA,호랑이청바지,6,1,1020,0.028398017706999276
76561198800120655,1778820,19.633333333333333,12.433333333333334,호랑이청바지,6,1,1020,0.028398017706999276
76561197993274259,389730,57.21666666666667,NA,ubermitchy,6,1,1020,0.028398017706999276
76561197993274259,1778820,37.56666666666667,23.816666666666666,ubermitchy,6,1,1020,0.028398017706999276
76561199222384993,389730,285.1166666666667,NA,reiright,6,1,1020,0.028398017706999276
76561199222384993,1778820,27.866666666666667,27.866666666666667,reiright,6,1,1020,0.028398017706999276
76561198047661194,1778820,42.166666666666664,24,Raton,6,1,1020,0.028398017706999276
76561198263911009,1778820,33.75,12.416666666666666,shablick,6,1,1020,0.028398017706999276
76561198077662075,389730,0,NA,Draganouv,6,1,1020,0.028398017706999276
76561198077662075,1778820,0,NA,Draganouv,6,1,1020,0.028398017706999276
76561199063064856,389730,43.71666666666667,NA,EsoZefiro,7,2,648,0.018041093602093657
76561199063064856,1778820,29.45,25.016666666666666,EsoZefiro,7,2,648,0.018041093602093657
76561199148137527,1778820,23.966666666666665,23.966666666666665,Sinon10093,7,1,648,0.018041093602093657
76561198119235884,389730,14.816666666666666,NA,Prophet,7,1,648,0.018041093602093657
76561198119235884,1778820,161.76666666666668,44.35,Prophet,7,1,648,0.018041093602093657
76561198364971521,1778820,11.083333333333334,11.083333333333334,Tanto,7,4,648,0.018041093602093657
76561198313520824,389730,135.21666666666667,NA,Dinooo,7,1,648,0.018041093602093657
76561198313520824,1778820,41.85,26.633333333333333,Dinooo,7,1,648,0.018041093602093657
76561198245920534,1778820,16.5,15.9,pipa,7,1,648,0.018041093602093657
76561198089231229,1778820,61.85,43.53333333333333,Lifedealer,7,1,648,0.018041093602093657
76561198115486927,389730,47.61666666666667,NA,Kimbin,7,1,648,0.018041093602093657
76561198115486927,1778820,35.65,15.85,Kimbin,7,1,648,0.018041093602093657
76561198980650134,1778820,201.8,72.96666666666667,w2114,7,1,648,0.018041093602093657
76561198313520824,389730,135.21666666666667,NA,Dinooo,7,1,648,0.018041093602093657
76561198313520824,1778820,41.85,26.633333333333333,Dinooo,7,1,648,0.018041093602093657
76561198980650134,1778820,201.8,72.96666666666667,w2114,7,1,648,0.018041093602093657
76561198129789520,1778820,0,NA,N1ghtmare;,7,1,648,0.018041093602093657
76561198365309001,1778820,53.56666666666667,27.55,Acheron,7,1,648,0.018041093602093657
76561198300462432,389730,11.4,NA,wolaidani,7,1,648,0.018041093602093657
76561199200537276,389730,28.433333333333334,NA,AtsxDecree,7,3,648,0.018041093602093657
76561199200537276,1778820,25.35,20.366666666666667,AtsxDecree,7,3,648,0.018041093602093657
76561198149068657,389730,0,NA,Cana Montana,7,2,648,0.018041093602093657
76561198149068657,1778820,0,NA,Cana Montana,7,2,648,0.018041093602093657
76561198010448750,389730,0,NA,LostMyFork,7,1,648,0.018041093602093657
76561198010448750,1778820,0,NA,LostMyFork,7,1,648,0.018041093602093657
76561198074118711,389730,46.766666666666666,NA,Jortyu,7,1,648,0.018041093602093657
76561198074118711,1778820,25.183333333333334,4.433333333333334,Jortyu,7,1,648,0.018041093602093657
76561199559116084,389730,39.11666666666667,2.433333333333333,LOJG,7,2,648,0.018041093602093657
76561199559116084,1778820,132.88333333333333,31.733333333333334,LOJG,7,2,648,0.018041093602093657
76561198368051011,389730,0,NA,RayKurzweil,7,1,648,0.018041093602093657
76561198368051011,1778820,0,NA,RayKurzweil,7,1,648,0.018041093602093657
76561198046859602,389730,10.333333333333334,NA,Hienttn,7,1,648,0.018041093602093657
76561198046859602,1778820,41.46666666666667,41.46666666666667,Hienttn,7,1,648,0.018041093602093657
76561198018669770,1778820,57.03333333333333,16.766666666666666,berded,8,1,1165,0.032434990812406035
76561198018669770,389730,175.98333333333332,NA,berded,8,1,1165,0.032434990812406035
76561198067829710,389730,10.25,NA,I Main Mokujin,8,1,1165,0.032434990812406035
76561198067829710,1778820,27.016666666666666,5,I Main Mokujin,8,1,1165,0.032434990812406035
76561198987672326,1778820,37.81666666666667,21.083333333333332,철권 처음해봄,8,1,1165,0.032434990812406035
76561198110100656,1778820,57.53333333333333,9,HARDY1499,8,1,1165,0.032434990812406035
76561198331464283,389730,125.96666666666667,NA,Chip,8,2,1165,0.032434990812406035
76561198331464283,1778820,18.283333333333335,13.983333333333333,Chip,8,2,1165,0.032434990812406035
76561198101239121,389730,54.96666666666667,NA,Skewter27,8,1,1165,0.032434990812406035
76561198101239121,1778820,30.916666666666668,13.633333333333333,Skewter27,8,1,1165,0.032434990812406035
76561198279530098,389730,0,NA,ATLAN,8,1,1165,0.032434990812406035
76561198279530098,1778820,0,NA,ATLAN,8,1,1165,0.032434990812406035
76561199092240301,1778820,151.01666666666668,53.36666666666667,tomoyo,8,3,1165,0.032434990812406035
76561199390269379,1778820,41.18333333333333,31.25,bbclover1234,8,1,1165,0.032434990812406035
76561198054347146,1778820,26.916666666666668,12.6,Chuffers,8,1,1165,0.032434990812406035
76561198288231864,1778820,198.71666666666667,54.43333333333333,ADisappointment,8,1,1165,0.032434990812406035
76561198288231864,389730,99.71666666666667,NA,ADisappointment,8,1,1165,0.032434990812406035
76561198291348689,389730,13.266666666666667,NA,Scxrpixn999,8,1,1165,0.032434990812406035
76561198291348689,1778820,46.666666666666664,2.533333333333333,Scxrpixn999,8,1,1165,0.032434990812406035
76561198011094722,1778820,60.11666666666667,60.11666666666667,GregularGuy,8,1,1165,0.032434990812406035
76561198029718768,389730,92.36666666666666,NA,Ghost Pope,9,1,1721,0.04791469458210368
76561198029718768,1778820,80.23333333333333,14.283333333333333,Ghost Pope,9,1,1721,0.04791469458210368
76561198060990179,389730,10.416666666666666,NA,Wqsandoval,9,2,1721,0.04791469458210368
76561198060990179,1778820,28.283333333333335,20,Wqsandoval,9,2,1721,0.04791469458210368
76561198344246966,389730,72.93333333333334,0.75,Evie,9,1,1721,0.04791469458210368
76561198344246966,1778820,71.66666666666667,49.833333333333336,Evie,9,1,1721,0.04791469458210368
76561199576056218,1778820,152.4,85.33333333333333,longtou,9,2,1721,0.04791469458210368
76561198178725619,389730,7.116666666666666,NA,MyooMyoo,9,1,1721,0.04791469458210368
76561198178725619,1778820,71.4,29.45,MyooMyoo,9,1,1721,0.04791469458210368
76561198868503711,389730,33.3,NA,chackzero,9,1,1721,0.04791469458210368
76561198868503711,1778820,56.86666666666667,13.983333333333333,chackzero,9,1,1721,0.04791469458210368
76561198093797750,1778820,93.63333333333334,30.466666666666665,MGKevin,9,2,1721,0.04791469458210368
76561198057250211,1778820,28.333333333333332,23.55,покоя какающим,9,1,1721,0.04791469458210368
76561198347642105,389730,636.6,NA,히히히히,9,1,1721,0.04791469458210368
76561198347642105,1778820,58.416666666666664,17.65,히히히히,9,1,1721,0.04791469458210368
76561198123256151,389730,27.2,NA,jcube,9,1,1721,0.04791469458210368
76561198995504251,1778820,55.11666666666667,30.35,Pandafen,9,2,1721,0.04791469458210368
76561198062218831,389730,10.033333333333333,NA,WheresIno?,9,2,1721,0.04791469458210368
76561198062218831,1778820,44.15,19.166666666666668,WheresIno?,9,2,1721,0.04791469458210368
76561198193778683,389730,431.71666666666664,3.15,Dorya-san,9,3,1721,0.04791469458210368
76561198193778683,1778820,43.55,43.55,Dorya-san,9,3,1721,0.04791469458210368
76561198076369194,389730,31.25,NA,Pfarctol,9,2,1721,0.04791469458210368
76561198076369194,1778820,31.566666666666666,9.783333333333333,Pfarctol,9,2,1721,0.04791469458210368
76561197998138757,389730,126.55,5.616666666666666,Brunzmeflugen,10,1,1647,0.045854446238654714
76561197998138757,1778820,38.266666666666666,38.266666666666666,Brunzmeflugen,10,1,1647,0.045854446238654714
76561198159567056,1778820,33.06666666666667,12.85,Krok,10,1,1647,0.045854446238654714
76561198185830277,389730,143.28333333333333,NA,코드케이,10,1,1647,0.045854446238654714
76561198185830277,1778820,120.4,49.45,코드케이,10,1,1647,0.045854446238654714
76561198215725324,389730,38.016666666666666,NA,gluey_battery9,10,1,1647,0.045854446238654714
76561198215725324,1778820,26.35,15.466666666666667,gluey_battery9,10,1,1647,0.045854446238654714
76561197996069339,389730,53.75,NA,Kabs,10,1,1647,0.045854446238654714
76561197996069339,1778820,45.18333333333333,20.216666666666665,Kabs,10,1,1647,0.045854446238654714
76561198045453649,389730,24.4,NA,provence,10,2,1647,0.045854446238654714
76561198045453649,1778820,19.666666666666668,3.6666666666666665,provence,10,2,1647,0.045854446238654714
76561198827748325,389730,690.9166666666666,NA,KHS1,10,1,1647,0.045854446238654714
76561198827748325,1778820,77.45,32.53333333333333,KHS1,10,1,1647,0.045854446238654714
76561198365792911,389730,194.33333333333334,NA,Br3inboy,10,2,1647,0.045854446238654714
76561198365792911,1778820,160.16666666666666,38.68333333333333,Br3inboy,10,2,1647,0.045854446238654714
76561198077479147,389730,1008.7333333333333,NA,Sorakrs,10,1,1647,0.045854446238654714
76561198077479147,1778820,85.9,11.516666666666667,Sorakrs,10,1,1647,0.045854446238654714
76561198055778298,1778820,73.5,9.7,a real creature,10,2,1647,0.045854446238654714
76561198044455602,389730,106.36666666666666,NA,Louise Pierce,10,1,1647,0.045854446238654714
76561198044455602,1778820,51.2,4.75,Louise Pierce,10,1,1647,0.045854446238654714
76561198145420101,389730,0,NA,K47hy,10,1,1647,0.045854446238654714
76561198145420101,1778820,0,NA,K47hy,10,1,1647,0.045854446238654714
76561198311356080,1778820,70.25,19.833333333333332,Kirsant,10,1,1647,0.045854446238654714
76561198853060251,389730,128.23333333333332,0.18333333333333332,BiggieMilks,10,1,1647,0.045854446238654714
76561198853060251,1778820,17.533333333333335,17.533333333333335,BiggieMilks,10,1,1647,0.045854446238654714
76561198355858323,389730,0,NA,mikoside,10,2,1647,0.045854446238654714
76561198355858323,1778820,0,NA,mikoside,10,2,1647,0.045854446238654714
76561198192567882,389730,355.45,NA,el pinguino,10,1,1647,0.045854446238654714
76561198192567882,1778820,119.06666666666666,40.983333333333334,el pinguino,10,1,1647,0.045854446238654714
76561197989409721,389730,209.83333333333334,NA,Gene,10,2,1647,0.045854446238654714
76561197989409721,1778820,52.166666666666664,6.833333333333333,Gene,10,2,1647,0.045854446238654714
76561198123002101,389730,47.9,NA,Kurutoni,11,8,1721,0.04791469458210368
76561198123002101,1778820,49.46666666666667,10.716666666666667,Kurutoni,11,8,1721,0.04791469458210368
76561198253560656,1778820,177.73333333333332,35.85,PButterReese,11,1,1721,0.04791469458210368
76561198077962894,389730,5.966666666666667,0.16666666666666666,GoodnightOwl,11,2,1721,0.04791469458210368
76561198077962894,1778820,28.716666666666665,12.05,GoodnightOwl,11,2,1721,0.04791469458210368
76561198179963066,389730,765.6333333333333,NA,wahdoo,11,1,1721,0.04791469458210368
76561198179963066,1778820,263.9,83.73333333333333,wahdoo,11,1,1721,0.04791469458210368
76561198124101595,1778820,61.95,24.05,Amaso,11,1,1721,0.04791469458210368
76561198124101595,389730,10.366666666666667,NA,Amaso,11,1,1721,0.04791469458210368
76561198009792846,389730,595.4,NA,Critstopher,11,2,1721,0.04791469458210368
76561198009792846,1778820,196.73333333333332,64.26666666666667,Critstopher,11,2,1721,0.04791469458210368
76561198879633348,389730,378.0833333333333,NA,Jano,11,1,1721,0.04791469458210368
76561198879633348,1778820,231,38.2,Jano,11,1,1721,0.04791469458210368
76561198001284596,389730,13.583333333333334,NA,||||,11,1,1721,0.04791469458210368
76561198001284596,1778820,62.43333333333333,9.816666666666666,||||,11,1,1721,0.04791469458210368
76561198266876144,389730,0,NA,ZephyrFox,11,5,1721,0.04791469458210368
76561198266876144,1778820,0,NA,ZephyrFox,11,5,1721,0.04791469458210368
76561198087305266,389730,13.75,NA,Klako,11,1,1721,0.04791469458210368
76561198087305266,1778820,135.63333333333333,71.56666666666666,Klako,11,1,1721,0.04791469458210368
76561198134543618,389730,887.2333333333333,NA,sigz,11,2,1721,0.04791469458210368
76561198134543618,1778820,156.83333333333334,32.7,sigz,11,2,1721,0.04791469458210368
76561198150170783,389730,467.68333333333334,NA,twitchtv/eliimm,11,1,1721,0.04791469458210368
76561198150170783,1778820,91.48333333333333,21.333333333333332,twitchtv/eliimm,11,1,1721,0.04791469458210368
76561198976431168,389730,239.01666666666668,4.966666666666667,Gyejin,11,1,1721,0.04791469458210368
76561198976431168,1778820,46.1,20.35,Gyejin,11,1,1721,0.04791469458210368
76561198369156107,389730,25.216666666666665,NA,Ashikata,11,1,1721,0.04791469458210368
76561198369156107,1778820,16.933333333333334,10.483333333333333,Ashikata,11,1,1721,0.04791469458210368
76561198105857680,1778820,95.9,74.25,SchMØgelgÅrd,11,1,1721,0.04791469458210368
76561198034498586,389730,739.8166666666667,NA,Nexialist,11,1,1721,0.04791469458210368
76561198034498586,1778820,160.55,55.03333333333333,Nexialist,11,1,1721,0.04791469458210368
76561198198432634,1778820,92.15,39.03333333333333,JoeyDucats,11,1,1721,0.04791469458210368
76561198168969904,389730,0,NA,Gosthachi,11,1,1721,0.04791469458210368
76561198168969904,1778820,0,NA,Gosthachi,11,1,1721,0.04791469458210368
76561198093226732,389730,0,NA,Dad Jr.,11,2,1721,0.04791469458210368
76561198093226732,1778820,0,NA,Dad Jr.,11,2,1721,0.04791469458210368
76561199044262683,1778820,0,NA,bluhues,11,1,1721,0.04791469458210368
76561199044262683,389730,0,NA,bluhues,11,1,1721,0.04791469458210368
76561198921970304,1778820,0,NA,Sandwich,11,1,1721,0.04791469458210368
76561198855882977,389730,75.86666666666666,0.15,Mouflon,11,1,1721,0.04791469458210368
76561198855882977,1778820,56.95,15.75,Mouflon,11,1,1721,0.04791469458210368
76561198146032948,389730,78.53333333333333,NA,QuesadillaSlam,11,1,1721,0.04791469458210368
76561198146032948,1778820,37.666666666666664,32.983333333333334,QuesadillaSlam,11,1,1721,0.04791469458210368
76561198146032948,389730,78.53333333333333,NA,QuesadillaSlam,11,1,1721,0.04791469458210368
76561198146032948,1778820,37.666666666666664,32.983333333333334,QuesadillaSlam,11,1,1721,0.04791469458210368
76561198879633348,389730,378.0833333333333,NA,Jano,11,1,1721,0.04791469458210368
76561198879633348,1778820,231,38.2,Jano,11,1,1721,0.04791469458210368
76561198105772202,389730,0,NA,susulilith,12,1,2470,0.06876774876106688
76561198105772202,1778820,0,NA,susulilith,12,1,2470,0.06876774876106688
76561198318113560,389730,0,NA,DeevtheKWEEN,12,4,2470,0.06876774876106688
76561198318113560,1778820,77.06666666666666,29.466666666666665,DeevtheKWEEN,12,4,2470,0.06876774876106688
76561198862192853,1778820,20.716666666666665,11.283333333333333,Dima,12,1,2470,0.06876774876106688
76561198000635950,389730,43.416666666666664,NA,xDuNi,12,1,2470,0.06876774876106688
