steamid,appid,playtime_forever,playtime_2weeks,1pPlayerName,rank,games,n,sample_weights
76561198991640737,389730,41.6,NA,Crutches,0,1,1460,0.04021595416483032
76561198991640737,1778820,16.683333333333334,11.816666666666666,Crutches,0,1,1460,0.04021595416483032
76561197960535028,389730,8.2,NA,Odoru,0,2,1460,0.04021595416483032
76561197960535028,1778820,18.083333333333332,2.9,Odoru,0,2,1460,0.04021595416483032
76561198973557737,389730,8.7,NA,Raufasertapete,0,2,1460,0.04021595416483032
76561198973557737,1778820,42.15,16.816666666666666,Raufasertapete,0,2,1460,0.04021595416483032
76561198428199564,389730,1624.3333333333333,0.03333333333333333,Gwakkamoli,0,1,1460,0.04021595416483032
76561198428199564,1778820,6.066666666666666,6.066666666666666,Gwakkamoli,0,1,1460,0.04021595416483032
76561198209727637,389730,12.45,NA,근성제육,0,1,1460,0.04021595416483032
76561198209727637,1778820,10.2,10.2,근성제육,0,1,1460,0.04021595416483032
76561198124932088,1778820,8.983333333333333,8.983333333333333,Alex55132,0,1,1460,0.04021595416483032
76561198356194827,389730,8.983333333333333,NA,VegetaGoD,0,1,1460,0.04021595416483032
76561198356194827,1778820,32.68333333333333,4.8,VegetaGoD,0,1,1460,0.04021595416483032
76561198035519137,389730,305.53333333333336,NA,a bunny,0,5,1460,0.04021595416483032
76561198340879939,1778820,51.766666666666666,16.716666666666665,Funnyjoey360,0,3,1460,0.04021595416483032
76561198052028217,389730,34.733333333333334,NA,murino_joker,0,1,1460,0.04021595416483032
76561198052028217,1778820,11.016666666666667,11.016666666666667,murino_joker,0,1,1460,0.04021595416483032
76561198086845154,389730,127.26666666666667,NA,Nutella4Lube,0,1,1460,0.04021595416483032
76561198086845154,1778820,31.75,11.3,Nutella4Lube,0,1,1460,0.04021595416483032
76561199365273197,1778820,38.5,37.68333333333333,予清酒暖心,0,1,1460,0.04021595416483032
76561198279035272,1778820,0,NA,thas crazy,0,1,1460,0.04021595416483032
76561198847652019,1778820,57.833333333333336,33.11666666666667,DrYao0127,0,1,1460,0.04021595416483032
76561198168039121,1778820,139.65,27.816666666666666,Shaozuren,0,1,1460,0.04021595416483032
76561198156521459,389730,10.633333333333333,NA,inza,0,3,1460,0.04021595416483032
76561198156521459,1778820,68.66666666666667,21.15,inza,0,3,1460,0.04021595416483032
76561198880731716,1778820,15.466666666666667,6.55,whay58,0,1,1460,0.04021595416483032
76561198393366046,389730,363.15,NA,park-tw,0,1,1460,0.04021595416483032
76561198211239628,1778820,13.083333333333334,13.083333333333334,erger,0,4,1460,0.04021595416483032
76561198389897632,389730,38.53333333333333,NA,TheAssass1n,0,1,1460,0.04021595416483032
76561198389897632,1778820,15.2,15.2,TheAssass1n,0,1,1460,0.04021595416483032
76561198125946840,389730,0,NA,覚醒するーーー！！！！,0,1,1460,0.04021595416483032
76561198125946840,1778820,0,NA,覚醒するーーー！！！！,0,1,1460,0.04021595416483032
76561198341239036,389730,0,NA,[TRAP]LUMNIATED,1,1,370,0.010191714411635081
76561198341239036,1778820,0,NA,[TRAP]LUMNIATED,1,1,370,0.010191714411635081
76561198431060084,1778820,9.633333333333333,9.633333333333333,240301시작,1,1,370,0.010191714411635081
76561198143865615,389730,9.683333333333334,NA,Alice Seraphie,1,1,370,0.010191714411635081
76561198143865615,1778820,20.766666666666666,4.566666666666666,Alice Seraphie,1,1,370,0.010191714411635081
76561198272339506,389730,113.35,3.1666666666666665,anibless,1,1,370,0.010191714411635081
76561198272339506,1778820,14.85,2.2,anibless,1,1,370,0.010191714411635081
76561198025502243,389730,43.083333333333336,NA,Asekuro,1,1,370,0.010191714411635081
76561198025502243,1778820,159.05,31.033333333333335,Asekuro,1,1,370,0.010191714411635081
76561198088613769,1778820,25.783333333333335,25.8,AshX,1,1,370,0.010191714411635081
76561198218352532,389730,365.35,NA,AuNo,1,1,370,0.010191714411635081
76561198218352532,1778820,41.016666666666666,15.85,AuNo,1,1,370,0.010191714411635081
76561198191423226,1778820,46.25,31.816666666666666,AwokenHIT,1,1,370,0.010191714411635081
76561198087011365,389730,24.133333333333333,NA,bereblack,1,2,370,0.010191714411635081
76561198087011365,1778820,17.066666666666666,17.066666666666666,bereblack,1,2,370,0.010191714411635081
76561198304845525,1778820,13.733333333333333,13.733333333333333,BirGorkhali,1,1,370,0.010191714411635081
76561198957105009,1778820,13,13,Bloodywater7,1,1,370,0.010191714411635081
76561198403220933,1778820,46.21666666666667,46.21666666666667,BOSTMALONE,1,2,370,0.010191714411635081
76561198218972497,1778820,28.3,3.5833333333333335,Chat I Cheated,1,1,370,0.010191714411635081
76561198029661665,389730,0,NA,Climek,1,2,370,0.010191714411635081
76561198029661665,1778820,0,NA,Climek,1,2,370,0.010191714411635081
76561199032260713,1778820,20.966666666666665,20.966666666666665,ColdBoy,1,1,370,0.010191714411635081
76561198127067252,1778820,18.283333333333335,18.283333333333335,CRayaneWsh,1,1,370,0.010191714411635081
76561199208300446,1778820,21.416666666666668,13.683333333333334,CursedSuzaro,1,1,370,0.010191714411635081
76561198063312265,1778820,7.516666666666667,7.516666666666667,CysticFibrosis,1,2,370,0.010191714411635081
76561198243637738,1778820,11.883333333333333,11.883333333333333,Dafox,1,2,370,0.010191714411635081
76561198065851884,389730,71.03333333333333,0.016666666666666666,Dags,1,1,370,0.010191714411635081
76561198267395989,389730,97.21666666666667,NA,DalGXVII,1,2,370,0.010191714411635081
76561198267395989,1778820,15.2,15.2,DalGXVII,1,2,370,0.010191714411635081
76561198815427254,1778820,9.533333333333333,9.533333333333333,danyatrasher2k7,1,2,370,0.010191714411635081
76561198922572403,389730,151.56666666666666,1.0666666666666667,Daymien,1,1,370,0.010191714411635081
76561198922572403,1778820,14.766666666666667,14.766666666666667,Daymien,1,1,370,0.010191714411635081
76561198005236701,1778820,39.1,11.65,DDLGlover,1,1,370,0.010191714411635081
76561198070786386,1778820,0,NA,derpixle,1,1,370,0.010191714411635081
76561198954723212,1778820,40.25,15.233333333333333,DivineZombie,1,1,370,0.010191714411635081
76561198289621719,389730,44.61666666666667,NA,DJ Groimoid,1,1,370,0.010191714411635081
76561198289621719,1778820,2.2666666666666666,2.2666666666666666,DJ Groimoid,1,1,370,0.010191714411635081
76561198328144298,1778820,20.116666666666667,8.133333333333333,DownBad,1,2,370,0.010191714411635081
76561198138653915,389730,43,NA,Driza,1,1,370,0.010191714411635081
76561198138653915,1778820,5.016666666666667,5.016666666666667,Driza,1,1,370,0.010191714411635081
76561198974231898,1778820,0,NA,duckblock,1,1,370,0.010191714411635081
76561198362567094,1778820,25.666666666666668,12.833333333333334,duckdragon,1,1,370,0.010191714411635081
76561198051501291,389730,9.7,NA,Ducky,1,1,370,0.010191714411635081
76561198051501291,1778820,15.566666666666666,15.566666666666666,Ducky,1,1,370,0.010191714411635081
76561199026423514,1778820,6.966666666666667,5.133333333333334,EcstaticVybez,1,1,370,0.010191714411635081
76561198361232583,389730,0,NA,ESCOBOY,1,1,370,0.010191714411635081
76561198361232583,1778820,25.133333333333333,16.15,ESCOBOY,1,1,370,0.010191714411635081
76561199096328304,389730,9.083333333333334,NA,F=MA,1,1,370,0.010191714411635081
76561199096328304,1778820,14.833333333333334,14.833333333333334,F=MA,1,1,370,0.010191714411635081
76561198217316659,1778820,5.266666666666667,5.266666666666667,FangZz,1,1,370,0.010191714411635081
76561198156272909,389730,0.5833333333333334,NA,Fliara,1,1,370,0.010191714411635081
76561198156272909,1778820,41.266666666666666,4.033333333333333,Fliara,1,1,370,0.010191714411635081
76561198064835869,389730,0.7166666666666667,NA,flower,1,1,370,0.010191714411635081
76561198064835869,1778820,26.55,26.55,flower,1,1,370,0.010191714411635081
76561198247655406,1778820,9.666666666666666,5.783333333333333,GalaxyBrAn,1,1,370,0.010191714411635081
76561198443481486,1778820,0,NA,GW33N,1,1,370,0.010191714411635081
76561198155162642,389730,3.3833333333333333,NA,Hollis,1,1,370,0.010191714411635081
76561198155162642,1778820,7.4,3.3833333333333333,Hollis,1,1,370,0.010191714411635081
76561198183670387,389730,230.1,NA,homura,1,1,370,0.010191714411635081
76561198183670387,1778820,13.233333333333333,13.233333333333333,homura,1,1,370,0.010191714411635081
76561198826027689,1778820,106.85,39.833333333333336,Hypocrite,1,1,370,0.010191714411635081
76561198148368665,389730,0,NA,I<3GirXD,1,1,370,0.010191714411635081
76561198148368665,1778820,25.75,8.9,I<3GirXD,1,1,370,0.010191714411635081
76561198065605657,389730,1.2666666666666666,NA,Iandrex,1,1,370,0.010191714411635081
76561198065605657,1778820,11.216666666666667,6.85,Iandrex,1,1,370,0.010191714411635081
76561197998738487,1778820,30.05,19.8,itiche,1,1,370,0.010191714411635081
76561198119617606,1778820,12.883333333333333,8.083333333333334,ItsJamp,1,1,370,0.010191714411635081
76561198132383948,1778820,12.783333333333333,12.783333333333333,Jamimato,1,1,370,0.010191714411635081
76561198012800978,389730,55.38333333333333,NA,Jawschey,1,1,370,0.010191714411635081
76561198012800978,1778820,17.716666666666665,16.366666666666667,Jawschey,1,1,370,0.010191714411635081
76561198072086344,389730,101.16666666666667,NA,jhoon19,1,1,370,0.010191714411635081
76561198072086344,1778820,7.35,7.35,jhoon19,1,1,370,0.010191714411635081
76561197993837785,389730,1.1333333333333333,NA,Keel,1,1,370,0.010191714411635081
76561197993837785,1778820,6.65,1.3833333333333333,Keel,1,1,370,0.010191714411635081
76561198071457272,1778820,5.483333333333333,5.483333333333333,KingLui,1,1,370,0.010191714411635081
76561198406604257,389730,4.266666666666667,NA,Klaude,1,1,370,0.010191714411635081
76561198406604257,1778820,61.81666666666667,61.81666666666667,Klaude,1,1,370,0.010191714411635081
76561198170303735,1778820,17.1,8.616666666666667,Kothe,1,1,370,0.010191714411635081
76561198087148747,1778820,28.933333333333334,28.933333333333334,Krauchy,1,1,370,0.010191714411635081
76561198409195460,389730,411.23333333333335,0.15,KRCHO,1,1,370,0.010191714411635081
76561198409195460,1778820,6.333333333333333,6.333333333333333,KRCHO,1,1,370,0.010191714411635081
76561198857979666,389730,71.45,NA,kreamstopher,1,1,370,0.010191714411635081
76561198857979666,1778820,18.233333333333334,18.233333333333334,kreamstopher,1,1,370,0.010191714411635081
76561199028056997,1778820,23.516666666666666,11.05,LeNathif,1,1,370,0.010191714411635081
76561199136067946,1778820,17.05,17.05,Makkio,1,1,370,0.010191714411635081
76561198870373642,1778820,11.733333333333333,11.733333333333333,Mangofarmer,1,1,370,0.010191714411635081
76561197989988035,1778820,55.55,25,Masterkirkby,1,1,370,0.010191714411635081
76561198438251278,1778820,15.833333333333334,15.833333333333334,mint,1,2,370,0.010191714411635081
76561198047473756,1778820,16.316666666666666,16.316666666666666,Miqote,1,1,370,0.010191714411635081
76561198205948844,1778820,0,NA,MotionlessDamag,1,1,370,0.010191714411635081
76561198142761732,389730,189.16666666666666,NA,Nation,1,1,370,0.010191714411635081
76561198142761732,1778820,17.783333333333335,6.55,Nation,1,1,370,0.010191714411635081
76561199314793175,389730,55.75,0.016666666666666666,NeedMoarCoffee,1,3,370,0.010191714411635081
76561198295232232,1778820,11.7,11.7,NeZ0XiS,1,1,370,0.010191714411635081
76561198196455655,389730,1.5833333333333333,NA,NocturnalKid,1,1,370,0.010191714411635081
76561198196455655,1778820,6.266666666666667,5.8,NocturnalKid,1,1,370,0.010191714411635081
76561198095955600,1778820,13.616666666666667,13.616666666666667,NotLuno,1,1,370,0.010191714411635081
76561198071384285,1778820,9.316666666666666,9.316666666666666,Nunzy,1,1,370,0.010191714411635081
76561198277865034,389730,0.25,NA,Phantasmal,1,1,370,0.010191714411635081
76561198277865034,1778820,58.86666666666667,18.466666666666665,Phantasmal,1,1,370,0.010191714411635081
76561197961314453,389730,15.866666666666667,NA,Pokles,1,1,370,0.010191714411635081
76561197961314453,1778820,26,5.583333333333333,Pokles,1,1,370,0.010191714411635081
76561198065306984,1778820,21.783333333333335,11.75,quacc,1,1,370,0.010191714411635081
76561198448105718,389730,19.466666666666665,NA,questionmark,1,1,370,0.010191714411635081
76561198448105718,1778820,15.983333333333333,1.4166666666666667,questionmark,1,1,370,0.010191714411635081
76561198379828340,389730,18.95,0.23333333333333334,Raiicar,1,1,370,0.010191714411635081
76561198379828340,1778820,24.966666666666665,24.966666666666665,Raiicar,1,1,370,0.010191714411635081
76561198162298005,389730,30.466666666666665,NA,RINGRING,1,2,370,0.010191714411635081
76561198162298005,1778820,27.05,17.466666666666665,RINGRING,1,2,370,0.010191714411635081
76561198025543200,389730,33.78333333333333,NA,RoxasWalker,1,1,370,0.010191714411635081
76561198025543200,1778820,17.433333333333334,17.433333333333334,RoxasWalker,1,1,370,0.010191714411635081
76561198078114982,389730,1641.6666666666667,NA,Rule,1,1,370,0.010191714411635081
76561198078114982,1778820,14.766666666666667,14.766666666666667,Rule,1,1,370,0.010191714411635081
76561198244154484,389730,1615.3666666666666,0.23333333333333334,Saiba Jinzero,1,2,370,0.010191714411635081
76561198244154484,1778820,63.35,43.55,Saiba Jinzero,1,2,370,0.010191714411635081
76561198811493344,389730,73.51666666666667,NA,Scarvix,1,1,370,0.010191714411635081
76561198811493344,1778820,31.616666666666667,1.85,Scarvix,1,1,370,0.010191714411635081
76561198356820820,1778820,8.533333333333333,8.533333333333333,Sel.,1,1,370,0.010191714411635081
76561198078490669,1778820,15.033333333333333,15.033333333333333,Seong진,1,1,370,0.010191714411635081
76561198254697680,389730,11.4,NA,Sethfire,1,1,370,0.010191714411635081
76561198254697680,1778820,27.633333333333333,27.25,Sethfire,1,1,370,0.010191714411635081
76561199080763077,389730,3.8,NA,shinskully,1,1,370,0.010191714411635081
76561199080763077,1778820,46.03333333333333,6.583333333333333,shinskully,1,1,370,0.010191714411635081
76561198165222229,389730,128.55,NA,skuppy,1,1,370,0.010191714411635081
76561198165222229,1778820,2.9833333333333334,2.9833333333333334,skuppy,1,1,370,0.010191714411635081
76561198243260866,389730,31.6,NA,Starfighter,1,1,370,0.010191714411635081
76561198243260866,1778820,14.816666666666666,0.8666666666666667,Starfighter,1,1,370,0.010191714411635081
76561198092132621,389730,268.51666666666665,NA,Stophers,1,1,370,0.010191714411635081
76561198092132621,1778820,35.96666666666667,22.616666666666667,Stophers,1,1,370,0.010191714411635081
76561197970901943,1778820,0,NA,TalentedJoshua,1,1,370,0.010191714411635081
76561197972814516,389730,123.23333333333333,NA,Thesyl,1,1,370,0.010191714411635081
76561197972814516,1778820,140.13333333333333,23.783333333333335,Thesyl,1,1,370,0.010191714411635081
76561198416359243,389730,0,NA,tiyoku,1,1,370,0.010191714411635081
76561198416359243,1778820,7.9,7.9,tiyoku,1,1,370,0.010191714411635081
76561198277156991,389730,13.183333333333334,NA,Trafalgar,1,1,370,0.010191714411635081
76561198277156991,1778820,13.95,13.95,Trafalgar,1,1,370,0.010191714411635081
76561199568271282,1778820,40.75,40.75,Trancesiz,1,1,370,0.010191714411635081
76561199404273342,1778820,0,NA,TTV Emprana,1,1,370,0.010191714411635081
76561198041970966,389730,45.55,NA,Vakter,1,1,370,0.010191714411635081
76561198041970966,1778820,4.866666666666666,4.866666666666666,Vakter,1,1,370,0.010191714411635081
76561198126883388,1778820,10.133333333333333,10.133333333333333,Velarsi,1,1,370,0.010191714411635081
76561198076328358,389730,7.583333333333333,NA,WastingTime,1,2,370,0.010191714411635081
76561198076328358,1778820,19.233333333333334,19.233333333333334,WastingTime,1,2,370,0.010191714411635081
76561199387690931,389730,545.2833333333333,12.283333333333333,wawan,1,1,370,0.010191714411635081
76561199387690931,1778820,36.46666666666667,36.46666666666667,wawan,1,1,370,0.010191714411635081
76561198079267626,389730,497.96666666666664,NA,ペコペコ,1,1,370,0.010191714411635081
